HKKOOD	SAP_HKKOOD	NIMETUS	HIND	HULK	ALATES_KUUP	KUNI_KUUP	PA_HM	HKLIIK	AMB_STATS	HAMB_TUNNUS			
40104	000000000000040104	Apendektoomia kesklõikest, kõhukoopa tualett	277,25		1.01.2006	31.12.2006		OPERATSIOONID	13				
40104	000000000000040104	Apendektoomia kesklõikest, kõhukoopa tualett	323,39		1.01.2007	30.06.2009		OPERATSIOONID	13				
40104	000000000000040104	Apendektoomia kesklõikest, kõhukoopa tualett	317,13		1.07.2009	31.12.2010		OPERATSIOONID	13				
40104	000000000000040104	Apendektoomia kesklõikest, kõhukoopa tualett	317,13		1.01.2011	31.12.2011		OPERATSIOONID	13				
40105	000000000000040105	Koletsüstektoomia	212,51		1.02.1999	30.04.2001		OPERATSIOONID	13				
40105	000000000000040105	Koletsüstektoomia	221,01		1.05.2001	31.05.2002		OPERATSIOONID	13				
40105	000000000000040105	Koletsüstektoomia	233,85		1.06.2002	30.06.2003		OPERATSIOONID	13				
40105	000000000000040105	Koletsüstektoomia	252,07		1.07.2003	31.12.2004		OPERATSIOONID	13				
40105	000000000000040105	Koletsüstektoomia	277,25		1.01.2005	31.12.2005		OPERATSIOONID	13				
40105	000000000000040105	Koletsüstektoomia	277,25		1.01.2006	31.12.2006		OPERATSIOONID	13				
40105	000000000000040105	Koletsüstektoomia	330,30		1.01.2007	30.06.2009		OPERATSIOONID	13				
40105	000000000000040105	Koletsüstektoomia	323,33		1.07.2009	31.12.2010		OPERATSIOONID	13				
40105	000000000000040105	Koletsüstektoomia	323,33		1.01.2011	31.12.2011		OPERATSIOONID	13				
40107	000000000000040107	Maksa operatsioonid (v.a resektsioon)	212,51		1.02.1999	30.04.2001		OPERATSIOONID	13				
40107	000000000000040107	Maksa operatsioonid (v.a resektsioon)	221,01		1.05.2001	31.05.2002		OPERATSIOONID	13				
40107	000000000000040107	Maksa operatsioonid (v.a resektsioon)	233,85		1.06.2002	30.06.2003		OPERATSIOONID	13				
40107	000000000000040107	Maksa operatsioonid (v.a resektsioon)	252,07		1.07.2003	31.12.2004		OPERATSIOONID	13				
40107	000000000000040107	Maksa operatsioonid (v.a resektsioon)	277,25		1.01.2005	31.12.2005		OPERATSIOONID	13				
40107	000000000000040107	Maksa operatsioonid (v.a resektsioon)	277,25		1.01.2006	31.12.2006		OPERATSIOONID	13				
40107	000000000000040107	Maksa operatsioonid (v.a resektsioon)	330,30		1.01.2007	30.06.2009		OPERATSIOONID	13				
40107	000000000000040107	Maksa operatsioonid (v.a resektsioon)	323,33		1.07.2009	31.12.2010		OPERATSIOONID	13				
40107	000000000000040107	Maksa operatsioonid (v.a resektsioon)	323,33		1.01.2011	31.12.2011		OPERATSIOONID	13				
40108	000000000000040108	Liidete vabastamine soolesulguse korral	212,51		1.02.1999	30.04.2001		OPERATSIOONID	13				
40108	000000000000040108	Liidete vabastamine soolesulguse korral	221,01		1.05.2001	31.05.2002		OPERATSIOONID	13				
40108	000000000000040108	Liidete vabastamine soolesulguse korral	233,85		1.06.2002	30.06.2003		OPERATSIOONID	13				
40108	000000000000040108	Liidete vabastamine soolesulguse korral	252,07		1.07.2003	31.12.2004		OPERATSIOONID	13				
40108	000000000000040108	Liidete vabastamine soolesulguse korral	277,25		1.01.2005	31.12.2005		OPERATSIOONID	13				
40108	000000000000040108	Liidete vabastamine soolesulguse korral	277,25		1.01.2006	31.12.2006		OPERATSIOONID	13				
40108	000000000000040108	Liidete vabastamine soolesulguse korral	325,50		1.01.2007	30.06.2009		OPERATSIOONID	13				
40108	000000000000040108	Liidete vabastamine soolesulguse korral	318,54		1.07.2009	31.12.2010		OPERATSIOONID	13				
40108	000000000000040108	Liidete vabastamine soolesulguse korral	318,54		1.01.2011	31.12.2011		OPERATSIOONID	13				
40109	000000000000040109	Operatsioon invaginatsiooni korral	212,51		1.02.1999	30.04.2001		OPERATSIOONID	13				
40109	000000000000040109	Operatsioon invaginatsiooni korral	221,01		1.05.2001	31.05.2002		OPERATSIOONID	13				
40109	000000000000040109	Operatsioon invaginatsiooni korral	233,85		1.06.2002	30.06.2003		OPERATSIOONID	13				
40109	000000000000040109	Operatsioon invaginatsiooni korral	252,07		1.07.2003	31.12.2004		OPERATSIOONID	13				
40109	000000000000040109	Operatsioon invaginatsiooni korral	277,25		1.01.2005	31.12.2005		OPERATSIOONID	13				
40109	000000000000040109	Operatsioon invaginatsiooni korral	277,25		1.01.2006	31.12.2006		OPERATSIOONID	13				
40109	000000000000040109	Operatsioon invaginatsiooni korral	326,40		1.01.2007	30.06.2009		OPERATSIOONID	13				
40109	000000000000040109	Operatsioon invaginatsiooni korral	319,43		1.07.2009	31.12.2010		OPERATSIOONID	13				
40109	000000000000040109	Operatsioon invaginatsiooni korral	319,43		1.01.2011	31.12.2011		OPERATSIOONID	13				
40110	000000000000040110	Polüübi eemaldamine jämesoolelõike kaudu (onkoloogia)	212,51		1.02.1999	30.04.2001		OPERATSIOONID	13				
40110	000000000000040110	Polüübi eemaldamine jämesoolelõike kaudu (onkoloogia)	221,01		1.05.2001	31.05.2002		OPERATSIOONID	13				
40110	000000000000040110	Polüübi eemaldamine jämesoolelõike kaudu (onkoloogia)	233,85		1.06.2002	30.06.2003		OPERATSIOONID	13				
40110	000000000000040110	Polüübi eemaldamine jämesoolelõike kaudu (onkoloogia)	252,07		1.07.2003	31.12.2004		OPERATSIOONID	13				
40110	000000000000040110	Polüübi eemaldamine jämesoolelõike kaudu (onkoloogia)	277,25		1.01.2005	31.12.2005		OPERATSIOONID	13				
40110	000000000000040110	Polüübi eemaldamine jämesoolelõike kaudu (onkoloogia)	277,25		1.01.2006	31.12.2006		OPERATSIOONID	13				
40110	000000000000040110	Polüübi eemaldamine jämesoolelõike kaudu (onkoloogia)	325,31		1.01.2007	30.06.2009		OPERATSIOONID	13				
40110	000000000000040110	Polüübi eemaldamine jämesoolelõike kaudu (onkoloogia)	318,34		1.07.2009	31.12.2010		OPERATSIOONID	13				
40110	000000000000040110	Polüübi eemaldamine jämesoolelõike kaudu (onkoloogia)	318,34		1.01.2011	31.12.2011		OPERATSIOONID	13				
40111	000000000000040111	Keskseinandi lõige (biopsia)	212,51		1.02.1999	30.04.2001		OPERATSIOONID	13				
40111	000000000000040111	Keskseinandi lõige (biopsia)	221,01		1.05.2001	31.05.2002		OPERATSIOONID	13				
40111	000000000000040111	Keskseinandi lõige (biopsia)	233,85		1.06.2002	30.06.2003		OPERATSIOONID	13				
40111	000000000000040111	Keskseinandi lõige (biopsia)	252,07		1.07.2003	31.12.2004		OPERATSIOONID	13				
40111	000000000000040111	Keskseinandi lõige (biopsia)	277,25		1.01.2005	31.12.2005		OPERATSIOONID	13				
40111	000000000000040111	Keskseinandi lõige (biopsia)	277,25		1.01.2006	31.12.2006		OPERATSIOONID	13				
40111	000000000000040111	Keskseinandi lõige (biopsia)	317,58		1.01.2007	30.06.2009		OPERATSIOONID	13				
40111	000000000000040111	Keskseinandi lõige (biopsia)	310,61		1.07.2009	31.12.2010		OPERATSIOONID	13				
40111	000000000000040111	Keskseinandi lõige (biopsia)	310,61		1.01.2011	31.03.2017		OPERATSIOONID	13				
40111	000000000000040111	Keskseinandi lõige (biopsia)	316,91		1.04.2017	31.03.2018		OPERATSIOONID	13				
40111	000000000000040111	Keskseinandi lõige (biopsia)	338,68		1.04.2018	31.12.2018		OPERATSIOONID	13				
40111	000000000000040111	Keskseinandi lõige (biopsia)	380,77		1.01.2019	31.03.2019		OPERATSIOONID	13				
40111	000000000000040111	Keskseinandi lõige (biopsia)	401,79		1.04.2019			OPERATSIOONID	13				
40112	000000000000040112	Operatsioon avatud uurahhuse korral	212,51		1.02.1999	30.04.2001		OPERATSIOONID	13				
40112	000000000000040112	Operatsioon avatud uurahhuse korral	221,01		1.05.2001	31.05.2002		OPERATSIOONID	13				
40112	000000000000040112	Operatsioon avatud uurahhuse korral	233,85		1.06.2002	30.06.2003		OPERATSIOONID	13				
40112	000000000000040112	Operatsioon avatud uurahhuse korral	252,07		1.07.2003	31.12.2004		OPERATSIOONID	13				
40112	000000000000040112	Operatsioon avatud uurahhuse korral	277,25		1.01.2005	31.12.2005		OPERATSIOONID	13				
40112	000000000000040112	Operatsioon avatud uurahhuse korral	277,25		1.01.2006	31.12.2006		OPERATSIOONID	13				
40112	000000000000040112	Operatsioon avatud uurahhuse korral	317,58		1.01.2007	30.06.2009		OPERATSIOONID	13				
40112	000000000000040112	Operatsioon avatud uurahhuse korral	310,61		1.07.2009	31.12.2010		OPERATSIOONID	13				
40112	000000000000040112	Operatsioon avatud uurahhuse korral	310,61		1.01.2011	31.12.2011		OPERATSIOONID	13				
40113	000000000000040113	Proktoplastika anuse atreesia korral	212,51		1.02.1999	30.04.2001		OPERATSIOONID	13				
40113	000000000000040113	Proktoplastika anuse atreesia korral	221,01		1.05.2001	31.05.2002		OPERATSIOONID	13				
40113	000000000000040113	Proktoplastika anuse atreesia korral	233,85		1.06.2002	30.06.2003		OPERATSIOONID	13				
40113	000000000000040113	Proktoplastika anuse atreesia korral	252,07		1.07.2003	31.12.2004		OPERATSIOONID	13				
40113	000000000000040113	Proktoplastika anuse atreesia korral	277,25		1.01.2005	31.12.2005		OPERATSIOONID	13				
40113	000000000000040113	Proktoplastika anuse atreesia korral	277,25		1.01.2006	31.12.2006		OPERATSIOONID	13				
40113	000000000000040113	Proktoplastika anuse atreesia korral	324,74		1.01.2007	30.06.2009		OPERATSIOONID	13				
40113	000000000000040113	Proktoplastika anuse atreesia korral	317,77		1.07.2009	31.12.2010		OPERATSIOONID	13				
40113	000000000000040113	Proktoplastika anuse atreesia korral	317,77		1.01.2011	31.12.2011		OPERATSIOONID	13				
40114	000000000000040114	Rinnanäärme sektorresektsioon lümfisõlmede eemaldamisega	212,51		1.02.1999	30.04.2001		OPERATSIOONID	13				
40114	000000000000040114	Rinnanäärme sektorresektsioon lümfisõlmede eemaldamisega	221,01		1.05.2001	31.05.2002		OPERATSIOONID	13				
40114	000000000000040114	Rinnanäärme sektorresektsioon lümfisõlmede eemaldamisega	233,85		1.06.2002	30.06.2003		OPERATSIOONID	13				
40114	000000000000040114	Rinnanäärme sektorresektsioon lümfisõlmede eemaldamisega	252,07		1.07.2003	31.12.2004		OPERATSIOONID	13				
40114	000000000000040114	Rinnanäärme sektorresektsioon lümfisõlmede eemaldamisega	277,25		1.01.2005	31.12.2005		OPERATSIOONID	13				
40114	000000000000040114	Rinnanäärme sektorresektsioon lümfisõlmede eemaldamisega	277,25		1.01.2006	31.12.2006		OPERATSIOONID	13				
40114	000000000000040114	Rinnanäärme sektorresektsioon lümfisõlmede eemaldamisega	317,45		1.01.2007	30.06.2009		OPERATSIOONID	13				
40114	000000000000040114	Rinnanäärme sektorresektsioon lümfisõlmede eemaldamisega	310,48		1.07.2009	31.12.2010		OPERATSIOONID	13				
40114	000000000000040114	Rinnanäärme sektorresektsioon lümfisõlmede eemaldamisega	310,48		1.01.2011	31.12.2016		OPERATSIOONID	13				
40115	000000000000040115	Radikaalne mastektoomia Maddeni või Patey meetodil suure rinnalihase eemaldamiseta	212,51		1.02.1999	30.04.2001		OPERATSIOONID	13				
40115	000000000000040115	Radikaalne mastektoomia Maddeni või Patey meetodil suure rinnalihase eemaldamiseta	221,01		1.05.2001	31.05.2002		OPERATSIOONID	13				
40115	000000000000040115	Radikaalne mastektoomia Maddeni või Patey meetodil suure rinnalihase eemaldamiseta	233,85		1.06.2002	30.06.2003		OPERATSIOONID	13				
40115	000000000000040115	Radikaalne mastektoomia Maddeni või Patey meetodil suure rinnalihase eemaldamiseta	252,07		1.07.2003	31.12.2004		OPERATSIOONID	13				
40115	000000000000040115	Radikaalne mastektoomia Maddeni või Patey meetodil suure rinnalihase eemaldamiseta	277,25		1.01.2005	31.12.2005		OPERATSIOONID	13				
40115	000000000000040115	Radikaalne mastektoomia Maddeni või Patey meetodil suure rinnalihase eemaldamiseta	277,25		1.01.2006	31.12.2006		OPERATSIOONID	13				
40115	000000000000040115	Radikaalne mastektoomia Maddeni või Patey meetodil suure rinnalihase eemaldamiseta	317,45		1.01.2007	30.06.2009		OPERATSIOONID	13				
40115	000000000000040115	Radikaalne mastektoomia Maddeni või Patey meetodil suure rinnalihase eemaldamiseta	310,48		1.07.2009	31.12.2010		OPERATSIOONID	13				
40115	000000000000040115	Radikaalne mastektoomia Maddeni või Patey meetodil suure rinnalihase eemaldamiseta	310,48		1.01.2011	31.12.2016		OPERATSIOONID	13				
40116	000000000000040116	Käe eksartikulatsioon õlaliigesest luukasvaja korral	212,51		1.02.1999	30.04.2001		OPERATSIOONID	13				
40116	000000000000040116	Käe eksartikulatsioon õlaliigesest luukasvaja korral	221,01		1.05.2001	31.05.2002		OPERATSIOONID	13				
40116	000000000000040116	Käe eksartikulatsioon õlaliigesest luukasvaja korral	233,85		1.06.2002	30.06.2003		OPERATSIOONID	13				
40116	000000000000040116	Käe eksartikulatsioon õlaliigesest luukasvaja korral	252,07		1.07.2003	31.12.2004		OPERATSIOONID	13				
40116	000000000000040116	Käe eksartikulatsioon õlaliigesest luukasvaja korral	277,25		1.01.2005	31.12.2005		OPERATSIOONID	13				
40116	000000000000040116	Käe eksartikulatsioon õlaliigesest luukasvaja korral	277,25		1.01.2006	31.12.2006		OPERATSIOONID	13				
40116	000000000000040116	Käe eksartikulatsioon õlaliigesest luukasvaja korral	325,44		1.01.2007	30.06.2009		OPERATSIOONID	13				
40116	000000000000040116	Käe eksartikulatsioon õlaliigesest luukasvaja korral	318,47		1.07.2009	31.12.2010		OPERATSIOONID	13				
40116	000000000000040116	Käe eksartikulatsioon õlaliigesest luukasvaja korral	318,47		1.01.2011	31.12.2011		OPERATSIOONID	13				
40117	000000000000040117	Herniotoomia armisonga puhul	212,51		1.02.1999	30.04.2001		OPERATSIOONID	13				
40117	000000000000040117	Herniotoomia armisonga puhul	221,01		1.05.2001	31.05.2002		OPERATSIOONID	13				
40117	000000000000040117	Herniotoomia armisonga puhul	233,85		1.06.2002	30.06.2003		OPERATSIOONID	13				
40117	000000000000040117	Herniotoomia armisonga puhul	252,07		1.07.2003	31.12.2004		OPERATSIOONID	13				
40117	000000000000040117	Herniotoomia armisonga puhul	277,25		1.01.2005	31.12.2005		OPERATSIOONID	13				
40117	000000000000040117	Herniotoomia armisonga puhul	277,25		1.01.2006	31.12.2006		OPERATSIOONID	13				
40117	000000000000040117	Herniotoomia armisonga puhul	321,54		1.01.2007	30.06.2009		OPERATSIOONID	13				
40117	000000000000040117	Herniotoomia armisonga puhul	314,57		1.07.2009	31.12.2010		OPERATSIOONID	13				
40117	000000000000040117	Herniotoomia armisonga puhul	314,57		1.01.2011	31.12.2011		OPERATSIOONID	13				
40201	000000000000040201	Suure toruluu (õla-, käsivarre-, reie- ja sääreluud) osteosüntees	212,51		1.02.1999	30.04.2001		OPERATSIOONID	13				
40201	000000000000040201	Suure toruluu (õla-, käsivarre-, reie- ja sääreluud) osteosüntees	221,01		1.05.2001	31.05.2002		OPERATSIOONID	13				
40201	000000000000040201	Suure toruluu (õla-, käsivarre-, reie- ja sääreluud) osteosüntees	233,85		1.06.2002	30.06.2003		OPERATSIOONID	13				
40201	000000000000040201	Suure toruluu (õla-, käsivarre-, reie- ja sääreluud) osteosüntees	252,07		1.07.2003	31.12.2004		OPERATSIOONID	13				
40201	000000000000040201	Suure toruluu (õla-, käsivarre-, reie- ja sääreluud) osteosüntees	277,25		1.01.2005	31.12.2005		OPERATSIOONID	13				
40201	000000000000040201	Suure toruluu (õla-, käsivarre-, reie- ja sääreluud) osteosüntees	301,60		1.01.2006	31.12.2006		OPERATSIOONID	13				
40201	000000000000040201	Suure toruluu (õla-, käsivarre-, reie- ja sääreluud) osteosüntees	369,47		1.01.2007	31.12.2007		OPERATSIOONID	13				
40201	000000000000040201	Suure toruluu (õla-, käsivarre-, reie- ja sääreluud) osteosüntees	417,15		1.01.2008	30.06.2009		OPERATSIOONID	13				
40201	000000000000040201	Suure toruluu (õla-, käsivarre-, reie- ja sääreluud) osteosüntees	409,74		1.07.2009	31.12.2010		OPERATSIOONID	13				
40201	000000000000040201	Suure toruluu (õla-, käsivarre-, reie- ja sääreluud) osteosüntees	409,74		1.01.2011	28.02.2013		OPERATSIOONID	13				
40202	000000000000040202	Artroskoopiline operatsioon (menisk, resektsioon, vabakeha)	212,51		1.02.1999	30.04.2001		OPERATSIOONID	13				
40202	000000000000040202	Artroskoopiline operatsioon (menisk, resektsioon, vabakeha)	221,01		1.05.2001	31.05.2002		OPERATSIOONID	13				
40202	000000000000040202	Artroskoopiline operatsioon (menisk, resektsioon, vabakeha)	233,85		1.06.2002	30.06.2003		OPERATSIOONID	13				
40202	000000000000040202	Artroskoopiline operatsioon (menisk, resektsioon, vabakeha)	252,07		1.07.2003	31.12.2004		OPERATSIOONID	13				
40202	000000000000040202	Artroskoopiline operatsioon (menisk, resektsioon, vabakeha)	277,25		1.01.2005	31.12.2005		OPERATSIOONID	13				
40202	000000000000040202	Artroskoopiline operatsioon (menisk, resektsioon, vabakeha)	277,25		1.01.2006	31.12.2006		OPERATSIOONID	13				
40202	000000000000040202	Artroskoopiline operatsioon (menisk, resektsioon, vabakeha)	305,31		1.01.2007	30.06.2009		OPERATSIOONID	13				
40202	000000000000040202	Artroskoopiline operatsioon (menisk, resektsioon, vabakeha)	300,90		1.07.2009	31.12.2010		OPERATSIOONID	13				
40202	000000000000040202	Artroskoopiline operatsioon (menisk, resektsioon, vabakeha)	300,90		1.01.2011	28.02.2013		OPERATSIOONID	13				
40203	000000000000040203	Kõõluse plastika	212,51		1.02.1999	30.04.2001		OPERATSIOONID	13				
40203	000000000000040203	Kõõluse plastika	221,01		1.05.2001	31.05.2002		OPERATSIOONID	13				
40203	000000000000040203	Kõõluse plastika	233,85		1.06.2002	30.06.2003		OPERATSIOONID	13				
40203	000000000000040203	Kõõluse plastika	252,07		1.07.2003	31.12.2004		OPERATSIOONID	13				
40203	000000000000040203	Kõõluse plastika	277,25		1.01.2005	31.12.2005		OPERATSIOONID	13				
40203	000000000000040203	Kõõluse plastika	287,92		1.01.2006	31.12.2006		OPERATSIOONID	13				
40203	000000000000040203	Kõõluse plastika	332,02		1.01.2007	31.12.2007		OPERATSIOONID	13				
40203	000000000000040203	Kõõluse plastika	375,35		1.01.2008	30.06.2009		OPERATSIOONID	13				
40203	000000000000040203	Kõõluse plastika	371,07		1.07.2009	31.12.2010		OPERATSIOONID	13				
40203	000000000000040203	Kõõluse plastika	371,04		1.01.2011	28.02.2013		OPERATSIOONID	13				
40204	000000000000040204	Nahaplastika «toitval jalal» (Itaalia plastika)	212,51		1.02.1999	30.04.2001		OPERATSIOONID	13				
40204	000000000000040204	Nahaplastika «toitval jalal» (Itaalia plastika)	221,01		1.05.2001	31.05.2002		OPERATSIOONID	13				
40204	000000000000040204	Nahaplastika «toitval jalal» (Itaalia plastika)	233,85		1.06.2002	30.06.2003		OPERATSIOONID	13				
40204	000000000000040204	Nahaplastika «toitval jalal» (Itaalia plastika)	252,07		1.07.2003	31.12.2004		OPERATSIOONID	13				
40204	000000000000040204	Nahaplastika «toitval jalal» (Itaalia plastika)	277,25		1.01.2005	31.12.2005		OPERATSIOONID	13				
40204	000000000000040204	Nahaplastika «toitval jalal» (Itaalia plastika)	277,25		1.01.2006	31.12.2006		OPERATSIOONID	13				
40204	000000000000040204	Nahaplastika «toitval jalal» (Itaalia plastika)	325,95		1.01.2007	31.12.2007		OPERATSIOONID	13				
40204	000000000000040204	Nahaplastika «toitval jalal» (Itaalia plastika)	350,49		1.01.2008	30.06.2009		OPERATSIOONID	13				
40204	000000000000040204	Nahaplastika «toitval jalal» (Itaalia plastika)	342,18		1.07.2009	31.12.2010		OPERATSIOONID	13				
40204	000000000000040204	Nahaplastika „toitval jalal” (Itaalia plastika)	342,18		1.01.2011	28.02.2013		OPERATSIOONID	13				
40205	000000000000040205	Luuplastika	212,51		1.02.1999	30.04.2001		OPERATSIOONID	13				
40205	000000000000040205	Luuplastika	221,01		1.05.2001	31.05.2002		OPERATSIOONID	13				
40205	000000000000040205	Luuplastika	233,85		1.06.2002	30.06.2003		OPERATSIOONID	13				
